logFC,P.Value,adj.P.Val,symbol,FC,logPval
-0.00913933080770946,0.727375831402334,0.870340923545929,PM20D2,-0.757933728856915,0.138241133392636
-0.00932965569194266,0.72891472634952,0.871633333604703,TRIM65,-0.758099269502172,0.137323275580536
-0.0110211333492387,0.729151319506688,0.871633333604703,SCAMP2,-0.759571061772446,0.137182333949246
0.00913913804026656,0.72927566375892,0.871633333604703,ECD,0.75793356119847,0.137108278787965
0.0121936616737273,0.730283815804192,0.872511375436469,MAPK14,0.760591917337763,0.13650832387562
-0.0108380137894901,0.731303021062373,0.873375264354023,LSS,-0.759411675013503,0.135902632472091
0.0101568390942433,0.731554453402492,0.873375264354023,HEXB,0.758818889823525,0.135753341538603
0.0090489293907936,0.732561596171767,0.874250464567129,AHSA1,0.757855104196376,0.135155852539965
0.0124799978231351,0.733274673395518,0.874450234205019,SMAP2,0.76084129068585,0.134733314860547
-0.00736876679072829,0.733277234012046,0.874450234205019,MTHFS,-0.75639436068241,0.134731798294209
-0.0103731917016141,0.734006490807111,0.874992789863484,NLRP3,-0.759007150090433,0.134300099608115
0.0104938061324731,0.735082417918102,0.87594804376494,VDAC2,0.759112110730691,0.133663964806468
0.0146273530174632,0.73562150930344,0.87620465450338,MMUT,0.762712402146116,0.133345580636756
0.00771990123546473,0.73599427747069,0.87620465450338,SCLY,0.756699554227518,0.133125562391528
0.00870867180535129,0.736121778705034,0.87620465450338,GRSF1,0.757559199258242,0.133050333156146
0.0123329634683209,0.736953184280226,0.876867086107393,MCCC1,0.76071323308232,0.132560100274667
-0.0105618266238565,0.737836524324963,0.877317594679619,RFTN1,-0.759171305608864,0.132039850166178
-0.0136709977197818,0.737941186391039,0.877317594679619,HES2,-0.761878867491243,0.131978249889243
-0.0124533092941252,0.73815687276492,0.877317594679619,PCYT2,-0.760818046081683,0.131851332301236
0.00940628015330702,0.738593532462797,0.877509634471628,TYSND1,0.758165919597797,0.131594499593267
-0.0139350963347162,0.739946156934542,0.877793584381153,RALB,-0.7621090155678,0.13079988107574
